584a81be8fddee4a8ac1d692;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d68e;584a81be8fddee4a8ac1cdb3;PurchOrderLine;7.54|25|584a81be8fddee4a8ac1d68d|T
584a81be8fddee4a8ac1d452;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d44e;584a81be8fddee4a8ac1cd97;PurchOrderLine;4.66|64|584a81be8fddee4a8ac1d44d|T
584a81be8fddee4a8ac1cea3;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1ce9f;584a81be8fddee4a8ac1cdc3;PurchOrderLine;3.39|5|584a81be8fddee4a8ac1ce9e|T
584a81be8fddee4a8ac1cfbf;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cfbb;584a81be8fddee4a8ac1cdbf;PurchOrderLine;8.37|69|584a81be8fddee4a8ac1cfba|T
584a81be8fddee4a8ac1d13d;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d139;584a81be8fddee4a8ac1cdb2;PurchOrderLine;2.99|40|584a81be8fddee4a8ac1d138|T
584a81be8fddee4a8ac1d43c;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d438;584a81be8fddee4a8ac1cdc5;PurchOrderLine;6.6|68|584a81be8fddee4a8ac1d437|T
584a81be8fddee4a8ac1d5c7;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d5c3;584a81be8fddee4a8ac1cdc5;PurchOrderLine;6.6|85|584a81be8fddee4a8ac1d5c2|T
584a81be8fddee4a8ac1d1da;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d1d6;584a81be8fddee4a8ac1cdb1;PurchOrderLine;7.44|54|584a81be8fddee4a8ac1d1d5|T
584a81be8fddee4a8ac1d7fa;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d7f6;584a81be8fddee4a8ac1cda6;PurchOrderLine;8.08|99|584a81be8fddee4a8ac1d7f5|T
584a81be8fddee4a8ac1d55b;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d557;584a81be8fddee4a8ac1cda8;PurchOrderLine;2.2|26|584a81be8fddee4a8ac1d556|T
584a81be8fddee4a8ac1d107;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d103;584a81be8fddee4a8ac1cd97;PurchOrderLine;4.47|52|584a81be8fddee4a8ac1d102|T
584a81be8fddee4a8ac1d6e3;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d6df;584a81be8fddee4a8ac1cdba;PurchOrderLine;4.37|66|584a81be8fddee4a8ac1d6de|T
584a81be8fddee4a8ac1d3e4;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d3e0;584a81be8fddee4a8ac1cda0;PurchOrderLine;8.76|46|584a81be8fddee4a8ac1d3df|T
584a81be8fddee4a8ac1ced4;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1ced0;584a81be8fddee4a8ac1cdaa;PurchOrderLine;0.78|11|584a81be8fddee4a8ac1cecf|T
584a81be8fddee4a8ac1cf2c;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cf28;584a81be8fddee4a8ac1cdb9;PurchOrderLine;7.18|81|584a81be8fddee4a8ac1cf27|T
584a81be8fddee4a8ac1d27e;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d27a;584a81be8fddee4a8ac1cdcb;PurchOrderLine;6.94|42|584a81be8fddee4a8ac1d279|T
584a81be8fddee4a8ac1ceb9;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1ceb5;584a81be8fddee4a8ac1cdc1;PurchOrderLine;0.81|88|584a81be8fddee4a8ac1ceb4|T
584a81be8fddee4a8ac1cf2c;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cf28;584a81be8fddee4a8ac1cdb9;PurchOrderLine;7.18|81|584a81be8fddee4a8ac1cf27|T
584a81be8fddee4a8ac1d6cd;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d6c9;584a81be8fddee4a8ac1cdc8;PurchOrderLine;4.02|69|584a81be8fddee4a8ac1d6c8|T
584a81be8fddee4a8ac1d13d;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d139;584a81be8fddee4a8ac1cdb2;PurchOrderLine;2.99|40|584a81be8fddee4a8ac1d138|T
584a81be8fddee4a8ac1d5c7;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d5c3;584a81be8fddee4a8ac1cdc5;PurchOrderLine;6.6|85|584a81be8fddee4a8ac1d5c2|T
584a81be8fddee4a8ac1cf73;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cf6f;584a81be8fddee4a8ac1cdbc;PurchOrderLine;6.95|83|584a81be8fddee4a8ac1cf6e|T
584a81be8fddee4a8ac1d488;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d484;584a81be8fddee4a8ac1cda0;PurchOrderLine;8.76|62|584a81be8fddee4a8ac1d483|T
584a81be8fddee4a8ac1d30c;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d308;584a81be8fddee4a8ac1cda9;PurchOrderLine;1.48|88|584a81be8fddee4a8ac1d307|T
584a81be8fddee4a8ac1ceea;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cee6;584a81be8fddee4a8ac1cdc8;PurchOrderLine;4.02|80|584a81be8fddee4a8ac1cee5|T
584a81be8fddee4a8ac1d468;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d464;584a81be8fddee4a8ac1cdc6;PurchOrderLine;0.59|95|584a81be8fddee4a8ac1d463|T
584a81be8fddee4a8ac1d740;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d73c;584a81be8fddee4a8ac1cdbd;PurchOrderLine;0.75|35|584a81be8fddee4a8ac1d73b|T
584a81be8fddee4a8ac1d1c4;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d1c0;584a81be8fddee4a8ac1cdad;PurchOrderLine;1.31|11|584a81be8fddee4a8ac1d1bf|T
584a81be8fddee4a8ac1d167;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d163;584a81be8fddee4a8ac1cdba;PurchOrderLine;4.2|61|584a81be8fddee4a8ac1d162|T
584a81be8fddee4a8ac1d327;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d323;584a81be8fddee4a8ac1cdc5;PurchOrderLine;6.6|62|584a81be8fddee4a8ac1d322|T
584a81be8fddee4a8ac1d3b8;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d3b4;584a81be8fddee4a8ac1cdb6;PurchOrderLine;5.15|49|584a81be8fddee4a8ac1d3b3|T
584a81be8fddee4a8ac1cf8e;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cf8a;584a81be8fddee4a8ac1cd9b;PurchOrderLine;2.2|15|584a81be8fddee4a8ac1cf89|T
584a81be8fddee4a8ac1d5a2;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d59e;584a81be8fddee4a8ac1cdb6;PurchOrderLine;5.05|57|584a81be8fddee4a8ac1d59d|T
584a81be8fddee4a8ac1d048;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d044;584a81be8fddee4a8ac1cdb6;PurchOrderLine;5.05|77|584a81be8fddee4a8ac1d043|T
584a81be8fddee4a8ac1d39d;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d399;584a81be8fddee4a8ac1cd99;PurchOrderLine;6.99|9|584a81be8fddee4a8ac1d398|T
584a81be8fddee4a8ac1d0a5;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d0a1;584a81be8fddee4a8ac1cda9;PurchOrderLine;1.53|67|584a81be8fddee4a8ac1d0a0|T
584a81be8fddee4a8ac1d2aa;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d2a6;584a81be8fddee4a8ac1cda6;PurchOrderLine;7.92|35|584a81be8fddee4a8ac1d2a5|T
584a81be8fddee4a8ac1d426;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d422;584a81be8fddee4a8ac1cd98;PurchOrderLine;4.61|12|584a81be8fddee4a8ac1d421|T
584a81be8fddee4a8ac1cf73;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cf6f;584a81be8fddee4a8ac1cdbc;PurchOrderLine;6.95|83|584a81be8fddee4a8ac1cf6e|T
584a81be8fddee4a8ac1d75b;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d757;584a81be8fddee4a8ac1cda8;PurchOrderLine;2.2|51|584a81be8fddee4a8ac1d756|T
584a81be8fddee4a8ac1d650;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d64c;584a81be8fddee4a8ac1cdcb;PurchOrderLine;6.66|48|584a81be8fddee4a8ac1d64b|T
584a81be8fddee4a8ac1d58c;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d588;584a81be8fddee4a8ac1cdcb;PurchOrderLine;6.94|4|584a81be8fddee4a8ac1d587|T
584a81be8fddee4a8ac1d063;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d05f;584a81be8fddee4a8ac1cd9b;PurchOrderLine;2.2|21|584a81be8fddee4a8ac1d05e|T
584a81be8fddee4a8ac1d4c3;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d4bf;584a81be8fddee4a8ac1cda8;PurchOrderLine;2.29|61|584a81be8fddee4a8ac1d4be|T
584a81be8fddee4a8ac1d79d;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d799;584a81be8fddee4a8ac1cd9c;PurchOrderLine;9.21|88|584a81be8fddee4a8ac1d798|T
584a81be8fddee4a8ac1d33d;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d339;584a81be8fddee4a8ac1cd9d;PurchOrderLine;2.98|88|584a81be8fddee4a8ac1d338|T
584a81be8fddee4a8ac1d3fa;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d3f6;584a81be8fddee4a8ac1cd9d;PurchOrderLine;2.86|54|584a81be8fddee4a8ac1d3f5|T
584a81be8fddee4a8ac1d0f1;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d0ed;584a81be8fddee4a8ac1cda4;PurchOrderLine;9.01|28|584a81be8fddee4a8ac1d0ec|T
584a81be8fddee4a8ac1d079;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d075;584a81be8fddee4a8ac1cdb8;PurchOrderLine;0.78|27|584a81be8fddee4a8ac1d074|T
584a81be8fddee4a8ac1d666;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d662;584a81be8fddee4a8ac1cdbf;PurchOrderLine;8.21|72|584a81be8fddee4a8ac1d661|T
584a81be8fddee4a8ac1cf8e;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cf8a;584a81be8fddee4a8ac1cd9b;PurchOrderLine;2.2|15|584a81be8fddee4a8ac1cf89|T
584a81be8fddee4a8ac1d576;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d572;584a81be8fddee4a8ac1cdb7;PurchOrderLine;1.99|12|584a81be8fddee4a8ac1d571|T
584a81be8fddee4a8ac1d67c;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d678;584a81be8fddee4a8ac1cda6;PurchOrderLine;8.24|15|584a81be8fddee4a8ac1d677|T
584a81be8fddee4a8ac1d7b3;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d7af;584a81be8fddee4a8ac1cdb8;PurchOrderLine;0.77|34|584a81be8fddee4a8ac1d7ae|T
584a81be8fddee4a8ac1d0c0;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d0bc;584a81be8fddee4a8ac1cdc2;PurchOrderLine;5.17|89|584a81be8fddee4a8ac1d0bb|T
584a81be8fddee4a8ac1d410;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d40c;584a81be8fddee4a8ac1cd9b;PurchOrderLine;2.25|87|584a81be8fddee4a8ac1d40b|T
584a81be8fddee4a8ac1d17d;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d179;584a81be8fddee4a8ac1cdac;PurchOrderLine;1.7|51|584a81be8fddee4a8ac1d178|T
584a81be8fddee4a8ac1d1da;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d1d6;584a81be8fddee4a8ac1cdb1;PurchOrderLine;7.44|54|584a81be8fddee4a8ac1d1d5|T
584a81be8fddee4a8ac1d1ae;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d1aa;584a81be8fddee4a8ac1cd98;PurchOrderLine;4.8|13|584a81be8fddee4a8ac1d1a9|T
584a81be8fddee4a8ac1cfeb;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cfe7;584a81be8fddee4a8ac1cda3;PurchOrderLine;1.74|17|584a81be8fddee4a8ac1cfe6|T
584a81be8fddee4a8ac1d032;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d02e;584a81be8fddee4a8ac1cdb1;PurchOrderLine;7.59|90|584a81be8fddee4a8ac1d02d|T
584a81be8fddee4a8ac1d2c0;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d2bc;584a81be8fddee4a8ac1cdc1;PurchOrderLine;0.79|59|584a81be8fddee4a8ac1d2bb|T
584a81be8fddee4a8ac1d468;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d464;584a81be8fddee4a8ac1cdc6;PurchOrderLine;0.59|95|584a81be8fddee4a8ac1d463|T
584a81be8fddee4a8ac1d2d6;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d2d2;584a81be8fddee4a8ac1cda9;PurchOrderLine;1.5|11|584a81be8fddee4a8ac1d2d1|T
584a81be8fddee4a8ac1d358;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d354;584a81be8fddee4a8ac1cd9a;PurchOrderLine;7.34|4|584a81be8fddee4a8ac1d353|T
584a81be8fddee4a8ac1d1f0;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d1ec;584a81be8fddee4a8ac1cda6;PurchOrderLine;8.4|59|584a81be8fddee4a8ac1d1eb|T
584a81be8fddee4a8ac1d7c9;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d7c5;584a81be8fddee4a8ac1cdb3;PurchOrderLine;7.69|49|584a81be8fddee4a8ac1d7c4|T
584a81be8fddee4a8ac1cfa4;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cfa0;584a81be8fddee4a8ac1cdbc;PurchOrderLine;6.81|7|584a81be8fddee4a8ac1cf9f|T
584a81be8fddee4a8ac1d6f9;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d6f5;584a81be8fddee4a8ac1cda7;PurchOrderLine;6.38|40|584a81be8fddee4a8ac1d6f4|T
584a81be8fddee4a8ac1d55b;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d557;584a81be8fddee4a8ac1cda8;PurchOrderLine;2.2|26|584a81be8fddee4a8ac1d556|T
584a81be8fddee4a8ac1d6ad;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d6a9;584a81be8fddee4a8ac1cd9b;PurchOrderLine;2.34|20|584a81be8fddee4a8ac1d6a8|T
584a81be8fddee4a8ac1d1ae;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d1aa;584a81be8fddee4a8ac1cd98;PurchOrderLine;4.8|13|584a81be8fddee4a8ac1d1a9|T
584a81be8fddee4a8ac1d545;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d541;584a81be8fddee4a8ac1cdba;PurchOrderLine;4.12|100|584a81be8fddee4a8ac1d540|T
584a81be8fddee4a8ac1d787;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d783;584a81be8fddee4a8ac1cdc6;PurchOrderLine;0.61|72|584a81be8fddee4a8ac1d782|T
584a81be8fddee4a8ac1cf00;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cefc;584a81be8fddee4a8ac1cdb1;PurchOrderLine;7.3|13|584a81be8fddee4a8ac1cefb|T
584a81be8fddee4a8ac1d232;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d22e;584a81be8fddee4a8ac1cd98;PurchOrderLine;4.7|66|584a81be8fddee4a8ac1d22d|T
584a81be8fddee4a8ac1cf5d;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cf59;584a81be8fddee4a8ac1cda3;PurchOrderLine;1.81|11|584a81be8fddee4a8ac1cf58|T
584a81be8fddee4a8ac1cfbf;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cfbb;584a81be8fddee4a8ac1cdbf;PurchOrderLine;8.37|69|584a81be8fddee4a8ac1cfba|T
584a81be8fddee4a8ac1d294;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d290;584a81be8fddee4a8ac1cdb6;PurchOrderLine;5.05|21|584a81be8fddee4a8ac1d28f|T
584a81be8fddee4a8ac1d0db;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d0d7;584a81be8fddee4a8ac1cdb7;PurchOrderLine;1.99|30|584a81be8fddee4a8ac1d0d6|T
584a81be8fddee4a8ac1d63a;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d636;584a81be8fddee4a8ac1cdb5;PurchOrderLine;8.08|45|584a81be8fddee4a8ac1d635|T
584a81be8fddee4a8ac1cf47;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cf43;584a81be8fddee4a8ac1cda3;PurchOrderLine;1.74|7|584a81be8fddee4a8ac1cf42|T
584a81be8fddee4a8ac1d72a;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d726;584a81be8fddee4a8ac1cdb8;PurchOrderLine;0.78|34|584a81be8fddee4a8ac1d725|T
584a81be8fddee4a8ac1d3ce;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d3ca;584a81be8fddee4a8ac1cdc5;PurchOrderLine;6.6|2|584a81be8fddee4a8ac1d3c9|T
584a81be8fddee4a8ac1d624;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d620;584a81be8fddee4a8ac1cdca;PurchOrderLine;5.68|59|584a81be8fddee4a8ac1d61f|T
584a81be8fddee4a8ac1d193;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d18f;584a81be8fddee4a8ac1cdca;PurchOrderLine;5.68|68|584a81be8fddee4a8ac1d18e|T
584a81be8fddee4a8ac1d0c0;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d0bc;584a81be8fddee4a8ac1cdc2;PurchOrderLine;5.17|89|584a81be8fddee4a8ac1d0bb|T
584a81be8fddee4a8ac1d52f;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d52b;584a81be8fddee4a8ac1cdb5;PurchOrderLine;7.92|43|584a81be8fddee4a8ac1d52a|T
584a81be8fddee4a8ac1cf16;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cf12;584a81be8fddee4a8ac1cd9b;PurchOrderLine;2.2|63|584a81be8fddee4a8ac1cf11|T
584a81be8fddee4a8ac1d327;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d323;584a81be8fddee4a8ac1cdc5;PurchOrderLine;6.6|62|584a81be8fddee4a8ac1d322|T
584a81be8fddee4a8ac1cfd5;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cfd1;584a81be8fddee4a8ac1cda6;PurchOrderLine;8.08|97|584a81be8fddee4a8ac1cfd0|T
584a81be8fddee4a8ac1d378;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d374;584a81be8fddee4a8ac1cdb6;PurchOrderLine;4.85|76|584a81be8fddee4a8ac1d373|T
584a81be8fddee4a8ac1d519;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d515;584a81be8fddee4a8ac1cdbf;PurchOrderLine;8.7|46|584a81be8fddee4a8ac1d514|T
584a81be8fddee4a8ac1d248;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d244;584a81be8fddee4a8ac1cda3;PurchOrderLine;1.7|100|584a81be8fddee4a8ac1d243|T
584a81be8fddee4a8ac1d714;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d710;584a81be8fddee4a8ac1cda4;PurchOrderLine;9.01|84|584a81be8fddee4a8ac1d70f|T
584a81be8fddee4a8ac1d25e;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d25a;584a81be8fddee4a8ac1cda8;PurchOrderLine;2.2|14|584a81be8fddee4a8ac1d259|T
584a81be8fddee4a8ac1d206;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d202;584a81be8fddee4a8ac1cdaf;PurchOrderLine;6.97|82|584a81be8fddee4a8ac1d201|T
584a81be8fddee4a8ac1d7df;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d7db;584a81be8fddee4a8ac1cdb7;PurchOrderLine;1.95|39|584a81be8fddee4a8ac1d7da|T
584a81be8fddee4a8ac1d21c;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d218;584a81be8fddee4a8ac1cdae;PurchOrderLine;7.47|93|584a81be8fddee4a8ac1d217|T
584a81be8fddee4a8ac1d503;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d4ff;584a81be8fddee4a8ac1cda1;PurchOrderLine;8.93|74|584a81be8fddee4a8ac1d4fe|T
584a81be8fddee4a8ac1d294;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d290;584a81be8fddee4a8ac1cdb6;PurchOrderLine;5.05|21|584a81be8fddee4a8ac1d28f|T
584a81be8fddee4a8ac1d127;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d123;584a81be8fddee4a8ac1cd97;PurchOrderLine;4.66|49|584a81be8fddee4a8ac1d122|T
584a81be8fddee4a8ac1d60e;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d60a;584a81be8fddee4a8ac1cdac;PurchOrderLine;1.66|72|584a81be8fddee4a8ac1d609|T
584a81be8fddee4a8ac1d0a5;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d0a1;584a81be8fddee4a8ac1cda9;PurchOrderLine;1.53|67|584a81be8fddee4a8ac1d0a0|T
584a81be8fddee4a8ac1d4ed;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d4e9;584a81be8fddee4a8ac1cdbd;PurchOrderLine;0.77|81|584a81be8fddee4a8ac1d4e8|T
584a81be8fddee4a8ac1d032;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d02e;584a81be8fddee4a8ac1cdb1;PurchOrderLine;7.59|90|584a81be8fddee4a8ac1d02d|T
584a81be8fddee4a8ac1d587;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d583;584a81be8fddee4a8ac1cdcb;SalesOrderLine;584a81be8fddee4a8ac1d58c|4|7.21|T
584a81be8fddee4a8ac1d609;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d605;584a81be8fddee4a8ac1cdac;SalesOrderLine;584a81be8fddee4a8ac1d60e|72|1.8|T
584a81be8fddee4a8ac1d398;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d394;584a81be8fddee4a8ac1cd99;SalesOrderLine;584a81be8fddee4a8ac1d39d|9|7.57|T
584a81be8fddee4a8ac1d70f;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d70b;584a81be8fddee4a8ac1cda4;SalesOrderLine;584a81be8fddee4a8ac1d714|84|9.19|T
584a81be8fddee4a8ac1d2bb;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d2b7;584a81be8fddee4a8ac1cdc1;SalesOrderLine;584a81be8fddee4a8ac1d2c0|59|0.81|T
584a81be8fddee4a8ac1d725;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d721;584a81be8fddee4a8ac1cdb8;SalesOrderLine;584a81be8fddee4a8ac1d72a|34|0.83|T
584a81be8fddee4a8ac1d0a0;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d09c;584a81be8fddee4a8ac1cda9;SalesOrderLine;584a81be8fddee4a8ac1d0a5|67|1.5|T
584a81be8fddee4a8ac1cfe6;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cfe2;584a81be8fddee4a8ac1cda3;SalesOrderLine;584a81be8fddee4a8ac1cfeb|17|1.84|T
584a81be8fddee4a8ac1d68d;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d689;584a81be8fddee4a8ac1cdb3;SalesOrderLine;584a81be8fddee4a8ac1d692|25|7.54|T
584a81be8fddee4a8ac1cf58;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1cf54;584a81be8fddee4a8ac1cda3;SalesOrderLine;584a81be8fddee4a8ac1cf5d|11|1.84|T
584a81be8fddee4a8ac1d3b3;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d3af;584a81be8fddee4a8ac1cdb6;SalesOrderLine;584a81be8fddee4a8ac1d3b8|49|5.24|T
584a81be8fddee4a8ac1d4be;[5bbda7a084411f2dd1b873d1];584a81be8fddee4a8ac1d4ba;584a81be8fddee4a8ac1cda8;SalesOrderLine;584a81be8fddee4a8ac1d4c3|61|2.42|T
